"author_channel_url","author_channel_url_number"
"https://youtube.com/channel/UCHcND-sddLnR09DbUoLqRig","0001696"
"https://youtube.com/channel/UCHcQ4g3r18tOiKQS-GHRvuw","0011143"
"https://youtube.com/channel/UCHcZU16CAVhQzNbammXTVfg","0020108"
"https://youtube.com/channel/UCHd5777ZBaWJeX5a7Qc9n9g","0022465"
"https://youtube.com/channel/UCHdOReiDqnrPiEmtTa8Nuvw","0026190"
"https://youtube.com/channel/UCHdOVwxOlG1uVdeuh2v8ksg","0001702"
"https://youtube.com/channel/UCHdSwbGHqQVDPAOLdByip3w","0011674"
"https://youtube.com/channel/UCHdvP3ZGSr2d7Akn_jC7LIA","0011274"
"https://youtube.com/channel/UCHe0C7DjShFH4EPyJsiBTEA","0017957"
"https://youtube.com/channel/UCHeY7IxOL2ySeff5kXj89-A","0006884"
"https://youtube.com/channel/UCHelqFnuqhKZ3CJGRqgXZjA","0024678"
"https://youtube.com/channel/UCHemz_Ngk9lsnlGsSgVHlhA","0017009"
"https://youtube.com/channel/UCHf7vM0AiA1iTCa2BvWRh2w","0024937"
"https://youtube.com/channel/UCHfG1K7c5WDVvZ7C1ZjIiBA","0003716"
"https://youtube.com/channel/UCHfHg93vHuGo4qCRO7dpuJA","0021676"
"https://youtube.com/channel/UCHfRXGeAuKVKPTOdtS-S13A","0006582"
"https://youtube.com/channel/UCHfSjpw92FCWEAmc7Ze_-zg","0025544"
"https://youtube.com/channel/UCHfXHGC8H_zasLuS1Yx1piw","0022917"
"https://youtube.com/channel/UCHfeOGolRMqTl9L7cKsjjuw","0003781"
"https://youtube.com/channel/UCHffxpR1GWLo3HniEswGFhQ","0019573"
"https://youtube.com/channel/UCHfv8Ows4rSmHYHoxlcpvZQ","0003187"
"https://youtube.com/channel/UCHg-izRS7YUkc1xTWxytoQw","0020491"
"https://youtube.com/channel/UCHg6147ahyvAL9c-yAvWvfQ","0008824"
"https://youtube.com/channel/UCHg7yX49y2eSL6Yvc1POPqQ","0022049"
"https://youtube.com/channel/UCHgDH-PhblIyuSSThN6wmsw","0011266"
"https://youtube.com/channel/UCHgGKj5dVKCvvgGyQYzsm9g","0024220"
"https://youtube.com/channel/UCHgKKnPGsmww-wfOQyiUz6g","0006766"
"https://youtube.com/channel/UCHgS_1XRS1ev_P26AZnK9Eg","0020693"
"https://youtube.com/channel/UCHgWeVXvhVfOn30xt6pVJCg","0026056"
"https://youtube.com/channel/UCHgfrHEGxkeBX_ev6wSvOBg","0008048"
"https://youtube.com/channel/UCHgjBro5mDrL1erA51_pn7A","0000482"
"https://youtube.com/channel/UCHgkk-IsfDG9pg0Kf0H8YrA","0015998"
"https://youtube.com/channel/UCHgq-bCHxAHfZMqZP258q_A","0018231"
"https://youtube.com/channel/UCHh2qG9Ue8spvzrwiN7fc7Q","0016604"
"https://youtube.com/channel/UCHhCV3YnGTIr_KpU_Tp69DQ","0000395"
"https://youtube.com/channel/UCHhca6jrQ3a_Wey5nYtWrCA","0008887"
"https://youtube.com/channel/UCHhj28UaJrW18W7NpC_RzhA","0008854"
"https://youtube.com/channel/UCHhlJTXSUeB0bb-iKZY4aug","0009470"
"https://youtube.com/channel/UCHhsznoi6ncPISF8k3zh2yA","0006773"
"https://youtube.com/channel/UCHiCYQ28e2AxDE0cN8h8mGA","0021618"
"https://youtube.com/channel/UCHiNJfaZMQm_ZX3vFLOKGPw","0018051"
"https://youtube.com/channel/UCHiZp_SrI8e4s_C5rYnjvsA","0026362"
"https://youtube.com/channel/UCHic2KmdnY4BQ5om0MlaIYA","0015558"
"https://youtube.com/channel/UCHiusVu3fvMPb1r75IXq_HA","0021016"
"https://youtube.com/channel/UCHiw6T0Boa_FsM3dk1gQo9A","0014409"
"https://youtube.com/channel/UCHj1sunrds8RvnArw-ATC5w","0006426"
"https://youtube.com/channel/UCHjPLBhzzR2FfcQ_ZvCCYvw","0019639"
"https://youtube.com/channel/UCHjP_dM0wW_Nb0h14M4_D7A","0005368"
"https://youtube.com/channel/UCHjQZmWZB56E_fRBx-ZbMRQ","0023448"
"https://youtube.com/channel/UCHjWyjoQ0Bo-WpON7E4kT0g","0022782"
"https://youtube.com/channel/UCHjdV6zQZ-xnFKp7Gx00wsg","0005745"
"https://youtube.com/channel/UCHjqnuPM7Wv8ovm8LpLPcOQ","0006608"
"https://youtube.com/channel/UCHkGSyDIXV-urnZ2W8qEutA","0012014"
"https://youtube.com/channel/UCHkI38DTIVedkb30aA6oSSQ","0001709"
"https://youtube.com/channel/UCHl8ZTfOFAQjYMV0VAIbi1g","0018475"
"https://youtube.com/channel/UCHlFKuRHd4gGE9vnlhDhNtg","0013505"
"https://youtube.com/channel/UCHlUmxx6m5QwRrFk-TCf0jg","0010067"
"https://youtube.com/channel/UCHlahcP7-oCvuXdu-9BkNDg","0004550"
"https://youtube.com/channel/UCHlnk3dT_xglzZY_ShXaM2A","0026145"
"https://youtube.com/channel/UCHlsMIO1c2PSztA2cTZ8KlA","0019087"
"https://youtube.com/channel/UCHlww6WtF1jTHfHBdHXMofg","0006630"
"https://youtube.com/channel/UCHm0ICdVGrQ5UA8NhahLfFQ","0024085"
"https://youtube.com/channel/UCHm0yGQitQOV4UI5giTIfMA","0016917"
"https://youtube.com/channel/UCHmD7-gKooq2QIInFWFLNNQ","0009856"
"https://youtube.com/channel/UCHmEAo0aGkhtFxc3nfUmdZw","0003418"
"https://youtube.com/channel/UCHmIbZCCBrpus7i5k8FMURw","0013032"
"https://youtube.com/channel/UCHmLtaa6JWTxu2rxpoKWXhw","0006283"
"https://youtube.com/channel/UCHmTQZT5QbW_O48UOwhiphw","0009404"
"https://youtube.com/channel/UCHmThHQkv7JIP6BfA1PNJUQ","0008391"
"https://youtube.com/channel/UCHmsGHo2jKcWzc_-tLpLU-Q","0009304"
"https://youtube.com/channel/UCHmvN7niNKFRB9G2Q_E2eYA","0001554"
"https://youtube.com/channel/UCHn-yXqUnKsQ7TyKMUUZhxg","0019078"
"https://youtube.com/channel/UCHn4TMCKnBphmGZNdBEP0Xw","0001491"
"https://youtube.com/channel/UCHnG0SsRFHY37vSooSr8VyA","0023613"
"https://youtube.com/channel/UCHnLDcGgAF1DawlXV4YAoAA","0000465"
"https://youtube.com/channel/UCHnP-gln9hzdhQ51U8PpDIA","0020989"
"https://youtube.com/channel/UCHnln_v0e_2pGhBiHH_qcvA","0008655"
"https://youtube.com/channel/UCHny8237TxkdnVD_HQ8bQVg","0024466"
"https://youtube.com/channel/UCHoQ8Is516AlT5vrbcxKuqg","0014083"
"https://youtube.com/channel/UCHodRNZ6kTQxPwC55PF7AmQ","0005169"
"https://youtube.com/channel/UCHofFY-gfUu2i3gDFUecIXA","0012948"
"https://youtube.com/channel/UCHp5PkUs0XHLYXKOHWvXvDw","0019145"
"https://youtube.com/channel/UCHpEr52j1DYV16sY05ZYHvQ","0018448"
"https://youtube.com/channel/UCHpV48_gHMolRsfAE8MWAbQ","0007518"
"https://youtube.com/channel/UCHpmRY6RFF8l4aXnva0VnSQ","0013040"
"https://youtube.com/channel/UCHq5PyksU3Q00s2CVLei_aw","0010246"
"https://youtube.com/channel/UCHqLIP454XWzdK0okf1XPVQ","0024425"
"https://youtube.com/channel/UCHqndAt3aZCnbqZyvS58-QA","0006783"
"https://youtube.com/channel/UCHqqW4eX4OlRZUPP1dZdhKw","0015588"
"https://youtube.com/channel/UCHr7s8LSoQNF-qqay78dsXg","0011887"
"https://youtube.com/channel/UCHrGniz1VNWw4CG8poeFhYg","0013768"
"https://youtube.com/channel/UCHrK9muCD0r4Vt2pZ5yFbfw","0015609"
"https://youtube.com/channel/UCHrTi_Ij_4hkUrz0bq_iT0w","0009360"
"https://youtube.com/channel/UCHrTlCtkQIxmQkpf5Vw24lQ","0024977"
"https://youtube.com/channel/UCHrZBnR6WLVgSGIpRvIUiYA","0010632"
"https://youtube.com/channel/UCHr_twfjlq0HK_aSxzM6_hg","0011041"
"https://youtube.com/channel/UCHrhy2qrBougZCSl4fsZ81g","0006885"
"https://youtube.com/channel/UCHro9imghy450JgQbEs_5PA","0014949"
"https://youtube.com/channel/UCHrwQDu19-A_37kdyKzOWgg","0000923"
"https://youtube.com/channel/UCHspjLs42Ja8zi8HkWrgkbA","0002328"
"https://youtube.com/channel/UCHstCeNw0ndBIunLvlsbJpQ","0018842"
"https://youtube.com/channel/UCHsvYg5RvMpOKk4yk8ZO6HQ","0014852"
"https://youtube.com/channel/UCHsxjm6RgYEOfAoBYF97EJQ","0008152"
"https://youtube.com/channel/UCHszdEuoaH9dcmsa2XlIlvA","0008870"
"https://youtube.com/channel/UCHt5sFTcFozAuM-ZQEBkViQ","0010788"
"https://youtube.com/channel/UCHtN0xvM5vTUgUe_1EzBdPw","0013695"
"https://youtube.com/channel/UCHtTIhSX4eZ543XXSNvdqRw","0021346"
"https://youtube.com/channel/UCHtaMJUvc4Ug4F8qZzr0zXw","0015817"
"https://youtube.com/channel/UCHtfrwBofO1iQFq-FvixmXQ","0020322"
"https://youtube.com/channel/UCHtt9dP4EKW228tpY4UMobQ","0012448"
"https://youtube.com/channel/UCHu7_7hqeZtX20o6G87oNkQ","0002690"
"https://youtube.com/channel/UCHuJbHaouCTciR7Ga1ZRTGg","0008548"
"https://youtube.com/channel/UCHuT0f0zAzw9djIH2KayUjg","0018003"
"https://youtube.com/channel/UCHuUw7iNlr4uIPEcz4nAOyg","0017873"
"https://youtube.com/channel/UCHuo_hUMJKlh3O-TaYywFjw","0020052"
"https://youtube.com/channel/UCHuzMDtO6SvstoHLACNpsvg","0007113"
"https://youtube.com/channel/UCHvITmWy9h-AiXQTMxbG9cA","0016244"
"https://youtube.com/channel/UCHvWpoelelz8GsBIBjDa4fg","0016868"
"https://youtube.com/channel/UCHvYzybz4NtTcy5gybOdxXw","0010128"
"https://youtube.com/channel/UCHve6gXSq613rKppzOS6voA","0001198"
"https://youtube.com/channel/UCHvlmTQqA6GgOjunc4xGG4Q","0007892"
"https://youtube.com/channel/UCHwF4Irsy7ThLwczgq3uTAA","0020367"
"https://youtube.com/channel/UCHwFE9haiZ98TOmRnKGX9-A","0016103"
"https://youtube.com/channel/UCHwIlVQoFNoaNnn_P-94lyg","0013087"
"https://youtube.com/channel/UCHwLe8sVuPg6YwHJvGFXEfA","0004394"
"https://youtube.com/channel/UCHwX6YVQu7vA5p7NZMDSMiQ","0013130"
"https://youtube.com/channel/UCHweytHnuVHLsmdrnwuELcQ","0005474"
"https://youtube.com/channel/UCHwoHoMtCt7hPr7NoKnkMzA","0007656"
"https://youtube.com/channel/UCHxJx-flKngsVWLn1bN2Czw","0008081"
"https://youtube.com/channel/UCHxZ8ylCz-EX71PRLVlIx6w","0005876"
"https://youtube.com/channel/UCHxZQaa3GkuxzPcI1yyXuQw","0016477"
"https://youtube.com/channel/UCHxk15zoszMSYTOMGSLhQug","0018673"
"https://youtube.com/channel/UCHxrK-pjr1VR3UXqE_HSFsA","0006130"
"https://youtube.com/channel/UCHxraIfODWwyYPJ4hFmTTnw","0008468"
"https://youtube.com/channel/UCHxzB_6ehE2SVFja6_AF-Yg","0013922"
"https://youtube.com/channel/UCHyGNGY3HMZhiyi0X_Vlphg","0019223"
"https://youtube.com/channel/UCHyKPGu_SbGiYxorxCsSlNg","0018249"
"https://youtube.com/channel/UCHyS4mZPt6Mfe4ScK_5BVSg","0010720"
"https://youtube.com/channel/UCHyW2ZFS5qH3s_NoCSGDGJQ","0024491"
"https://youtube.com/channel/UCHyjnzrOa_6DM0NLKTwP6yA","0016557"
"https://youtube.com/channel/UCHymAv4rJ2eA-Ykr1MR7egQ","0001724"
"https://youtube.com/channel/UCHyra-Y0GMwJZeBmRk298uQ","0022212"
"https://youtube.com/channel/UCHz-4QCxFnQlgL1IVE9gg-A","0016441"
"https://youtube.com/channel/UCHz1uMdCnK0rowL48-7g0TQ","0019313"
"https://youtube.com/channel/UCHzDG79ox3OMYAGYvmAB2AQ","0014885"
"https://youtube.com/channel/UCHzFcnwLJmBpnaonsJkrmyg","0011106"
"https://youtube.com/channel/UCHzGe7VIDQ-zYuYMCcEN0Yg","0019463"
"https://youtube.com/channel/UCHzSubZRHJz0ldTZNN9kSJw","0012119"
"https://youtube.com/channel/UCHzdf1r7lrxwQ403SY0sNpg","0012661"
"https://youtube.com/channel/UCHzkERf7lMJBdS5qfa9u8CA","0006111"
"https://youtube.com/channel/UCHzqIrJA2yyNLZi2Fg8o_Bg","0023161"
"https://youtube.com/channel/UCI-330868JsqMAyZN9FUArA","0021804"
"https://youtube.com/channel/UCI-J6LwjduzNeRTlcg5QrmA","0020348"
"https://youtube.com/channel/UCI-SOGVQOn1p26U_k2zCmYQ","0024727"
"https://youtube.com/channel/UCI-aUdsSbYCNXhQKKIJeRPQ","0025105"
"https://youtube.com/channel/UCI-h_k9plJDGJuyZyhwyo3g","0026686"
"https://youtube.com/channel/UCI-u1_6xTLO4tysNORZxNTg","0022588"
"https://youtube.com/channel/UCI-ugsv1z0aeBOZHGJBYurQ","0011184"
"https://youtube.com/channel/UCI-wZMNlNHsLl7qpKjirTFg","0026604"
"https://youtube.com/channel/UCI06FE7vHj7lK5qcLcC4D4Q","0009335"
"https://youtube.com/channel/UCI08pZPkbCPcIKfutNVhgpQ","0018480"
"https://youtube.com/channel/UCI0Nx-S_Ig9FbinA49tOJmg","0015017"
"https://youtube.com/channel/UCI0PAj9rvFr7rDJ8VOadcOg","0009804"
"https://youtube.com/channel/UCI0PvJESomMzHu34numJvwA","0007516"
"https://youtube.com/channel/UCI0QmlNVdIyTYfrAbar9blw","0014206"
"https://youtube.com/channel/UCI0RxZ34PrDYjHZYc6fNRnw","0009213"
"https://youtube.com/channel/UCI0lzGCF2zlifwxHdnEXVfw","0022301"
"https://youtube.com/channel/UCI0naWWfPFmBoxRiPyj_r7w","0005674"
"https://youtube.com/channel/UCI1OR6CkzPJ48O3P0MtSgKw","0014287"
"https://youtube.com/channel/UCI1dyisjQ6V7FcQp3lsHrzw","0015885"
"https://youtube.com/channel/UCI1xkun0s5jb7n9l4wP-rsQ","0012908"
"https://youtube.com/channel/UCI23MpGwf4MLRgGiLq3jlng","0006348"
"https://youtube.com/channel/UCI2I9oyiX4jVlUgWo3OviGw","0025625"
"https://youtube.com/channel/UCI2JzuMHyBjm0RowooNnWuw","0024042"
"https://youtube.com/channel/UCI2Lb40ZPoTFqnHQeYu465Q","0013350"
"https://youtube.com/channel/UCI2MmfWS7D9aOftFXEyVzvA","0006041"
"https://youtube.com/channel/UCI2NyC_MsyFkzo7czbTidjA","0007549"
"https://youtube.com/channel/UCI2ONj5fI1CY2x6qPcmV0Zw","0002559"
"https://youtube.com/channel/UCI2RFkpd3eL4-KeNg56sNBA","0013312"
"https://youtube.com/channel/UCI2XqLEW8m-jTrNIE3afZ_g","0016907"
"https://youtube.com/channel/UCI38s1h-4DM6qEkIv5j59og","0020713"
"https://youtube.com/channel/UCI3HBUJ5778jLtTPDmpm-fQ","0022969"
"https://youtube.com/channel/UCI3X2YwqNqsENmYnjbuPolA","0012572"
"https://youtube.com/channel/UCI3gl5HvHPI86s6jaf88H4g","0013439"
"https://youtube.com/channel/UCI3jBhQfHDu5qFYQ-wjREuw","0003807"
"https://youtube.com/channel/UCI47ZbD_u6aYoGoM4HzB_uQ","0016485"
"https://youtube.com/channel/UCI49SVczoLsLniRKiygTDWA","0002043"
"https://youtube.com/channel/UCI4I_Hx21vXMU2n40asAxpQ","0005515"
"https://youtube.com/channel/UCI4Jo1YPDQTerPk18pVH8oA","0026824"
"https://youtube.com/channel/UCI4_lNnLJ7VvjKm-QB1gP6Q","0011575"
"https://youtube.com/channel/UCI4fW9h19Pw8E_CQpXeKl6A","0023059"
"https://youtube.com/channel/UCI4fvEgDU67cwNYL8Tyxbaw","0018498"
"https://youtube.com/channel/UCI4nwBXlthIoGZwMCb1VXvQ","0016970"
"https://youtube.com/channel/UCI4otdSWqKyJKpELo2D6lLw","0002531"
"https://youtube.com/channel/UCI50ljcX8Y8jYzuCHhiHIBg","0012647"
"https://youtube.com/channel/UCI56evWHzgBQTkiy-1FVVvQ","0021579"
"https://youtube.com/channel/UCI63n79BQoVVuVszRk3QeUQ","0020942"
"https://youtube.com/channel/UCI67mcUmLIhRxDHNFHofHGQ","0003512"
"https://youtube.com/channel/UCI6AorIhf29HNVDHWTH0S9w","0000629"
"https://youtube.com/channel/UCI6BRdgyfM1nJOiDqeB0dSw","0007538"
"https://youtube.com/channel/UCI6NOEEC3dk6ZmnAlkEe--A","0022947"
"https://youtube.com/channel/UCI6jg14achj3X8fEjE2hAuA","0004602"
"https://youtube.com/channel/UCI6xRAT3QsG1PVZNa--1Sjg","0010522"
"https://youtube.com/channel/UCI6xsPWvILtcmU3JwGncjsQ","0012877"
"https://youtube.com/channel/UCI70M7HL2EelX-g_DwYl7IA","0001875"
"https://youtube.com/channel/UCI7VJfUQ1lbVhaFUKvgd-bg","0019350"
"https://youtube.com/channel/UCI7wdSCiZbOyr9Bi06s5PBQ","0016655"
"https://youtube.com/channel/UCI7yQF8X6A6uG_sCItxFnOA","0008722"
"https://youtube.com/channel/UCI8EseZ_wY1x0NzPpN7sJlA","0006689"
"https://youtube.com/channel/UCI8MKoNVSaLK4CrFajg1U8g","0020628"
"https://youtube.com/channel/UCI8Mf6SNNqC9dpycBOEXYJg","0022985"
"https://youtube.com/channel/UCI8iU5jou7QuqzIHL8YrC1g","0008862"
"https://youtube.com/channel/UCI94c3ufh4xO9WE1Zfg0UpQ","0022377"
"https://youtube.com/channel/UCI97EgosgH7jwYLzKVC7_lA","0016608"
"https://youtube.com/channel/UCI9E_OIhjo6fP-H6jTDtnwQ","0019889"
"https://youtube.com/channel/UCI9WiWHD_3quJbiCplKt98A","0003229"
"https://youtube.com/channel/UCI9YCG6pzezb1bfOf25TviQ","0003021"
"https://youtube.com/channel/UCI9_X-E7HkX_uZ3vmnLD73Q","0001441"
"https://youtube.com/channel/UCI9awoR7irGDGz_gW5pnVdg","0017751"
"https://youtube.com/channel/UCI9fyq8gunW8iUeNH1MnOGA","0023857"
"https://youtube.com/channel/UCI9q_3vSn7cYlY3iEAhiLQA","0007027"
"https://youtube.com/channel/UCI9sSkS3qUcApHlMkHDNUZA","0011788"
"https://youtube.com/channel/UCIADcV3x9qXCLx8kImuHffA","0001989"
"https://youtube.com/channel/UCIAfEkl_ArzCIGG4gixkJig","0003960"
"https://youtube.com/channel/UCIB-rjUDhGUlbxV7Uj3AOfA","0024645"
"https://youtube.com/channel/UCIBJZijuaWWXvqAoPqeK2yQ","0017784"
"https://youtube.com/channel/UCIBdiUimawnWXTKZdnkESYA","0008985"
"https://youtube.com/channel/UCIBptQ85qCBFPGna1R05-xw","0007748"
"https://youtube.com/channel/UCIBt7_PsLKRRSZaLjP_BqxA","0006232"
"https://youtube.com/channel/UCIC3MWZFGNNLgpJExqQ5FMA","0012495"
"https://youtube.com/channel/UCIC4dZ_-_2bmp1Wl3SKwllA","0008812"
"https://youtube.com/channel/UCICAvniV2RsykWNWhaU_YFw","0001462"
"https://youtube.com/channel/UCICkhcKT7thZbmjfNuBBiZA","0011645"
"https://youtube.com/channel/UCICll4mI2t9rdW1RFLN71YQ","0017220"
"https://youtube.com/channel/UCICqWS8qy2vKtqAEj9_bvcQ","0014000"
"https://youtube.com/channel/UCICzqjyOjT2-wmDy6ntGv-Q","0001987"
"https://youtube.com/channel/UCIDDHqph3WcGXgEUcLw4Kfw","0024081"
"https://youtube.com/channel/UCIDQ0TcCqZbIuCRGbqB5v2Q","0016984"
"https://youtube.com/channel/UCIDzIsh_Te8hOhokhbyk1Ig","0018234"
"https://youtube.com/channel/UCIEBrfsKJ8pT-ho7dwY8j_g","0019598"
"https://youtube.com/channel/UCIEI_NNXHeIQMMJergkoaGQ","0019231"
"https://youtube.com/channel/UCIEIsxOXqgHy1KxoHCsd_Sg","0004668"
"https://youtube.com/channel/UCIEQDSOxrUHKdvacGiWBVtg","0015407"
"https://youtube.com/channel/UCIEfu1Edo19mTgN7D56JiJQ","0026613"
"https://youtube.com/channel/UCIEtJZaYgOM5AS6a_VNG9fA","0015726"
"https://youtube.com/channel/UCIF8uLWcC-2wKwjvpDPm8-Q","0014174"
"https://youtube.com/channel/UCIFOgI3LdbCVF7puhKjcwVQ","0009952"
"https://youtube.com/channel/UCIFaNG1bwEQ0fYeYI6QmBRg","0018883"
"https://youtube.com/channel/UCIFbefzv-055LIAkdNSnCdw","0020487"
"https://youtube.com/channel/UCIFcAk_mCVRWAu-Oi9JgneA","0003369"
"https://youtube.com/channel/UCIFp7gCVjguwoi5ClZMoJuQ","0002662"
"https://youtube.com/channel/UCIFvNDkwxPynmYqEa1cg0Rw","0002767"
"https://youtube.com/channel/UCIFvSyUZFrEKm5gLkHaaKqw","0010385"
"https://youtube.com/channel/UCIG-hW7uVV1qNvW0bYnfDFQ","0018257"
"https://youtube.com/channel/UCIG09wMPP723BKTdGt6A2Rw","0025495"
"https://youtube.com/channel/UCIG1X7Xj8PKLePaKDa6yDSQ","0017387"
"https://youtube.com/channel/UCIGL1blcKKTWopjl7PvXZJw","0012957"
"https://youtube.com/channel/UCIGPLoypjl_IgesELN6CRmw","0009731"
"https://youtube.com/channel/UCIGeQYggXU9ZJzGh4MQCa1w","0002141"
"https://youtube.com/channel/UCIGn9nBscxqJlqzFj5esIFQ","0008936"
"https://youtube.com/channel/UCIH4nVYYRcBAHs53bsbskmQ","0011560"
"https://youtube.com/channel/UCIH5IzjAu6Mt1UUzO0pWa6g","0019725"
"https://youtube.com/channel/UCIH8lbG3_tJbUgZX2p3TBXA","0005736"
"https://youtube.com/channel/UCIH9kpVOz5JtkaxSpRgHD9g","0013001"
"https://youtube.com/channel/UCIHLDj5OVAk9yU9c9vAVasg","0007134"
"https://youtube.com/channel/UCIHk9ajHR57wisUQAGSY_Sg","0026350"
"https://youtube.com/channel/UCIHlwuKNA88XKWrCpEEqq-w","0003671"
"https://youtube.com/channel/UCII-poLJ4YvIY942LDsLaCA","0002256"
"https://youtube.com/channel/UCII3zx21UPtH_uQibPqZ8wQ","0005364"
"https://youtube.com/channel/UCIILibpy7y1O4OqQpxkpWvQ","0001921"
"https://youtube.com/channel/UCIIOswqyQSC51Kb8LG9rMeA","0014824"
"https://youtube.com/channel/UCIIYDldDMQclklWucoW9yEA","0026556"
"https://youtube.com/channel/UCII_WiEjuSqoOXhqSPYDbrg","0006720"
"https://youtube.com/channel/UCIInkoIzVq5J1a272iyoi1g","0008107"
"https://youtube.com/channel/UCIIssAVm0S1OpBiWStXST9g","0017915"
"https://youtube.com/channel/UCIJ58i_iqVuyCc2UZD6sg_A","0000691"
"https://youtube.com/channel/UCIJCC6AT7dLqY9QKYt3LLoA","0003367"
"https://youtube.com/channel/UCIJRpfEh_mX0CqA3TF9qIBA","0025129"
"https://youtube.com/channel/UCIJeWkkrgML3uPRCbdR7Zjw","0020851"
"https://youtube.com/channel/UCIJgzSY-LLLkMweAY0Njv5g","0009456"
"https://youtube.com/channel/UCIJhYrGIbHPR17Y9WMb1OJg","0022396"
"https://youtube.com/channel/UCIJzeFoPybfQN2tz3kYoR8w","0019967"
"https://youtube.com/channel/UCIKFiW2E4zCXF-s6ipLRgfA","0013765"
"https://youtube.com/channel/UCIKPd_M84LPqelUq6YcYqgQ","0002541"
"https://youtube.com/channel/UCIKSmNRTrC5LAKmcmomlNOw","0005900"
"https://youtube.com/channel/UCIKYwH9QwGPCOXCALZ02LWA","0008331"
"https://youtube.com/channel/UCIKaWeGxM5EJxjawtzyjWAQ","0008020"
"https://youtube.com/channel/UCIKep3g18_7rIw9PmrUlbpA","0015435"
"https://youtube.com/channel/UCIKgy8iTYayy1qo_0P1f2dw","0003703"
"https://youtube.com/channel/UCILKW5ZTT-hGTChswjY9Y2w","0017977"
"https://youtube.com/channel/UCILr7-TLc4ry4war4yoGVQg","0016920"
"https://youtube.com/channel/UCILwPq9LrTTNUoyVgwX-RGw","0001377"
"https://youtube.com/channel/UCIMDePq0TaL1ErEX1reeWcA","0018189"
"https://youtube.com/channel/UCIMETNZmR66j5S97RQ-S8XQ","0006227"
"https://youtube.com/channel/UCIMLXxpVpatoWLk_fDcjEcw","0025934"
"https://youtube.com/channel/UCIMOGR6UxOoJEBaEudNv3pQ","0004940"
"https://youtube.com/channel/UCIMOWcbsnhT8ifpcyIBrozg","0000202"
"https://youtube.com/channel/UCIMOxERS4Kf_Q_MvVsG--pQ","0003381"
"https://youtube.com/channel/UCIN89LpEo-Q138msHenfUyQ","0013057"
"https://youtube.com/channel/UCINY46BP9oANn9WLnaeTiXQ","0001290"
"https://youtube.com/channel/UCIN_XywcrPsBTY7pcfJS8vw","0014247"
"https://youtube.com/channel/UCINrYusf8fOdQY3q5YXBZAA","0011896"
"https://youtube.com/channel/UCIOH5J1b012mj5aUHoGL3aA","0022719"
"https://youtube.com/channel/UCIOIW0VAST-sNSZWVkTdtEg","0003313"
"https://youtube.com/channel/UCIOTrvoz5fSLZ2AYpyd_nsA","0007912"
"https://youtube.com/channel/UCIOd-2yvC7Hcxf3o6w_vFHQ","0025023"
"https://youtube.com/channel/UCIOtlrytmccwjMRxBxx9vHg","0023094"
"https://youtube.com/channel/UCIP2A7Usdqc-eQGJ3hMRmaA","0007140"
"https://youtube.com/channel/UCIP4xD5IsKUvj3qqlcfkaYw","0017987"
"https://youtube.com/channel/UCIPCc06JZlfi3Y8ziu1_3jg","0006927"
"https://youtube.com/channel/UCIPHgLzxQqpGl5mzI5lWAMg","0007622"
"https://youtube.com/channel/UCIPPl8qqtOR9qryO99QYqXw","0018152"
"https://youtube.com/channel/UCIPXMmCsNYOvML2iIx0cm8Q","0025702"
"https://youtube.com/channel/UCIPe6zlk6xRKq5XvSYzqMcg","0022055"
"https://youtube.com/channel/UCIPeOtBEyTn1Ma3Uk-woPyA","0001477"
"https://youtube.com/channel/UCIPpdWhrEX3b6MRRPM7Acgw","0016262"
"https://youtube.com/channel/UCIPr1pVfF8fCaZMisxnMc8g","0007522"
"https://youtube.com/channel/UCIQ-k6fVX43H1s7_6b3X3JQ","0003126"
"https://youtube.com/channel/UCIQPrTLEebrYdSOpr9ubg-w","0023917"
"https://youtube.com/channel/UCIQSyGrnUu2SMxVjg6dD31Q","0021692"
"https://youtube.com/channel/UCIQTBwsQPIOQKLCWZv4823A","0008576"
"https://youtube.com/channel/UCIQfIwW3gQs8v8h4XDUP0hA","0017945"
"https://youtube.com/channel/UCIQxWQcvbX6N_cufnmFMuyw","0002362"
"https://youtube.com/channel/UCIR4WHJO_a-2dEYPVxd9K7A","0015303"
"https://youtube.com/channel/UCIR9E-jmdnfr57kLhyB0PLQ","0000654"
"https://youtube.com/channel/UCIRROrchbd_cc-9LsJlJB2g","0018905"
"https://youtube.com/channel/UCIRo4_UzagW_tQdjc4Jzd1A","0008075"
"https://youtube.com/channel/UCIRr-UN7ajma0o6dwjs-BOg","0026059"
"https://youtube.com/channel/UCIRwCsIz_BF4l3bMiB5HO6A","0008286"
"https://youtube.com/channel/UCIS1S9Zw7KHA1NavSTDYhmQ","0007285"
"https://youtube.com/channel/UCISGXn-GTdwSFWm6_EhA0HQ","0014826"
"https://youtube.com/channel/UCISHHDrH3yddMCiX2J_CEMg","0005551"
"https://youtube.com/channel/UCISJ5g54bEsFHGTXLTsA1qA","0010575"
"https://youtube.com/channel/UCISTsJ2KfS-hB0pb_XLU4Dw","0004219"
"https://youtube.com/channel/UCIS_SzPZPctRPbgaBwA081A","0000633"
"https://youtube.com/channel/UCISajK18hL7q7f-y-HXGshA","0010976"
"https://youtube.com/channel/UCISi7blQWxbcDEuGEwbhDeg","0014028"
"https://youtube.com/channel/UCISq793pedP3A-XBGB4VcEQ","0023432"
